0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,42,70,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,47,93,75,22,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,30,87,91,42,3,2,5,8,9,6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,26,78,81,31,12,18,26,31,32,27,20,11,7,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1,1,2,3,4,5,5,4,4,5,12,19,41,88,65,37,36,41,45,47,48,45,40,34,30,26,21,16,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,0,4,11,17,18,18,18,20,22,24,25,26,25,26,29,35,41,65,90,67,50,48,49,50,50,50,50,49,47,46,44,41,36,26,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,0,6,22,33,39,41,41,40,41,42,43,44,45,45,45,46,48,68,95,91,60,50,50,50,50,50,50,50,50,50,50,50,49,47,40,27,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,2,16,36,46,49,49,49,49,49,49,49,49,50,50,50,50,61,95,84,63,51,50,50,50,50,50,50,50,50,50,50,50,50,50,47,38,20,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,4,23,42,49,50,50,50,50,50,50,50,50,50,50,50,52,68,91,62,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,45,34,17,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,4,24,43,50,50,50,50,50,50,50,50,50,50,50,50,50,63,91,58,50,50,50,50,50,50,50,50,50,48,48,48,49,50,50,50,49,44,30,13,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,2,18,38,48,50,50,50,50,50,50,50,50,50,50,50,55,85,93,60,50,49,49,50,50,50,50,50,50,50,49,48,48,49,50,50,50,48,41,28,14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,0,1,10,30,44,49,50,50,50,50,50,50,50,50,50,57,67,97,85,54,48,48,49,50,50,50,50,50,50,50,50,50,49,48,49,50,50,49,47,42,32,20,5,1,0,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,1,1,3,24,43,49,50,50,50,50,50,50,50,50,57,85,86,83,58,49,50,50,50,50,50,50,50,50,50,50,50,50,50,48,47,49,50,50,50,49,45,34,17,3,1,0,0,0,0,0,0,0,0,0,0,
0,0,0,0,0,0,0,0,0,1,1,3,24,44,50,50,50,50,50,50,50,50,50,53,71,71,57,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,49,46,46,48,50,50,50,49,44,30,10,1,1,0,0,0,0,0,0,0,0,0,
